Job-id,name-of-company,name-of-job,Job-URL,location,salary,skills
1009357280017,Mold-Masters,"Senior Business Analyst, Sales & Service (CPQ/CRM) - Georgetown, Ontario","https://www.glassdoor.ca/job-listing/senior-business-analyst-sales-service-cpq-crm-georgetown-ontario-mold-masters-JV_IC2280134_KO0,64_KE65,77.htm?jl=1009357280017",Georgetown,,"Jira, Sales, Salesforce, DevOps, Business analysis"
1009391335011,Toronto Transit Commission,Data Analyst,"https://www.glassdoor.ca/job-listing/data-analyst-toronto-transit-commission-JV_IC2281069_KO0,12_KE13,39.htm?jl=1009391335011",Toronto,$83K - $104K(Employer Est.),"Microsoft Powerpoint, Microsoft Word, Power BI, Microsoft Excel, Microsoft Access"
1009338745492,Ceva Animal Health,Commercial Analyst,"https://www.glassdoor.ca/job-listing/commercial-analyst-ceva-animal-health-JV_IC2282814_KO0,18_KE19,37.htm?jl=1009338745492",Guelph,$55K - $78K(Glassdoor Est.),"Microsoft Excel, JD Edwards, Salesforce, Data analysis skills, English"
1009377176951,Shivansh Outsourcing,Data Analyst,"https://www.glassdoor.ca/job-listing/data-analyst-shivansh-outsourcing-JV_IC2281069_KO0,12_KE13,33.htm?jl=1009377176951",Toronto,$60K - $85K(Employer Est.),"Power BI, Microsoft Excel, SQL, Analysis skills, Organizational skills"
1008985940122,Mindshare,Data Analyst,"https://www.glassdoor.ca/job-listing/data-analyst-mindshare-JV_IC2281069_KO0,12_KE13,22.htm?jl=1008985940122",Toronto,$55K - $65K(Glassdoor Est.),"Relational databases, R, Omniture, Microsoft Office, Tableau"
1009374829966,Big Time Tickets Inc,"Market Research Analyst (Full Time) Windsor, ON","https://www.glassdoor.ca/job-listing/market-research-analyst-full-time-windsor-on-big-time-tickets-inc-JV_IC2285502_KO0,44_KE45,65.htm?jl=1009374829966",London,$100K - $110K(Employer Est.),"Microsoft Word, Google Suite, Pricing, Microsoft Excel, Purchasing"
1009387830449,FCM,"FCM - Data Quality Analyst- Remote, Canada","https://www.glassdoor.ca/job-listing/fcm-data-quality-analyst-remote-canada-fcm-JV_KO0,38_KE39,42.htm?jl=1009387830449",Remote,$87K(Employer Est.),Power BI
1009342150687,New Directions Aromatics Inc.,E-Commerce Data Analyst,"https://www.glassdoor.ca/job-listing/e-commerce-data-analyst-new-directions-aromatics-inc-JV_IC2280741_KO0,23_KE24,52.htm?jl=1009342150687",Mississauga,$40K - $93K(Glassdoor Est.),"Power BI, Microsoft Excel, Order management system, Sales, Merchandising"
1009311054982,BCAA,Senior Data and Insights Analyst,"https://www.glassdoor.ca/job-listing/senior-data-and-insights-analyst-bcaa-JV_IC2278200_KO0,32_KE33,37.htm?jl=1009311054982",Burnaby,$86K - $107K(Employer Est.),"Microsoft Powerpoint, Power BI, Microsoft Excel, Microsoft Outlook, R"
1009193212371,QuadReal,"Senior Analyst, Internal Audit","https://www.glassdoor.ca/job-listing/senior-analyst-internal-audit-quadreal-JV_IC2275123_KO0,29_KE30,38.htm?jl=1009193212371",Calgary,$80K - $105K(Glassdoor Est.),"Power BI, Financial auditing, Tableau, Change management, Project management"
1009322370482,Canaccord Genuity Corp.,"Senior Business Analyst, IT","https://www.glassdoor.ca/job-listing/senior-business-analyst-it-canaccord-genuity-corp-JV_IC2296722_KO0,26_KE27,49.htm?jl=1009322370482",Montreal,,"Jira, Business analysis, English, SQL, Data management"
1009356765611,Innergex,"Analyst - Performance, Wind energy","https://www.glassdoor.ca/job-listing/analyst-performance-wind-energy-innergex-JV_IC2300915_KO0,31_KE32,40.htm?jl=1009356765611",Longueuil,$98K - $105K(Glassdoor Est.),"Bilingual, French, MATLAB, Writing skills, English"
1009382710616,BAM Strategy,Data Insights Analyst,"https://www.glassdoor.ca/job-listing/data-insights-analyst-bam-strategy-JV_KO0,21_KE22,34.htm?jl=1009382710616",Remote,,"Bilingual, French, Power BI, Microsoft Excel, SAS"
1009385801163,Arcus Power Corp,Electrical research engineer (Power Market Analyst and Data Scientist â€“ NOC 21310),"https://www.glassdoor.ca/job-listing/electrical-research-engineer-power-market-analyst-and-data-scientist-noc-21310-arcus-power-corp-JV_IC2275123_KO0,78_KE79,95.htm?jl=1009385801163",Calgary,$110K - $130K(Employer Est.),"CI/CD, Azure, Git, English, SQL"
1009392239515,Ontario Health,"Senior Developer, Business Intelligence","https://www.glassdoor.ca/job-listing/senior-developer-business-intelligence-ontario-health-JV_IC2281069_KO0,38_KE39,53.htm?jl=1009392239515",Toronto,,"French, Power BI, Azure, Business intelligence, SAS"
1009360424121,TD Bank,Sr. IT Data Analyst,"https://www.glassdoor.ca/job-listing/sr-it-data-analyst-td-bank-JV_IC2281069_KO0,18_KE19,26.htm?jl=1009360424121",Toronto,$75K - $108K(Glassdoor Est.),"Microsoft Powerpoint, Microsoft Word, Power BI, Microsoft Excel, Project management"
1009268981366,SnapPay,Data Analyst,"https://www.glassdoor.ca/job-listing/data-analyst-snappay-JV_IC2280741_KO0,12_KE13,20.htm?jl=1009268981366",Mississauga,$46K - $105K(Employer Est.),"R, Business analysis, Data analysis skills, Process improvement, Visio"
1008934978634,BairesDev,Business Development Data Analyst - Remote Work,"https://www.glassdoor.ca/job-listing/business-development-data-analyst-remote-work-bairesdev-JV_IC2278756_KO0,45_KE46,55.htm?jl=1008934978634",Vancouver,$75K - $110K(Glassdoor Est.),
1009379257176,HomeEquity Bank,Data Insight and Reporting Analyst,"https://www.glassdoor.ca/job-listing/data-insight-and-reporting-analyst-homeequity-bank-JV_IC2281069_KO0,34_KE35,50.htm?jl=1009379257176",Toronto,$65K - $80K(Glassdoor Est.),"Microsoft Excel, SQL, Presentation skills, Analytics"
1009277995597,Arctiq,Operations Data Analyst,"https://www.glassdoor.ca/job-listing/operations-data-analyst-arctiq-JV_IC2281069_KO0,23_KE24,30.htm?jl=1009277995597",Toronto,$75K - $85K(Employer Est.),"Power BI, Data modeling, Microsoft Excel, R, Quality management"
1009388615636,Snaplii,Data Analyst - Informatics and Systems,"https://www.glassdoor.ca/job-listing/data-analyst-informatics-and-systems-snaplii-JV_IC2280741_KO0,36_KE37,44.htm?jl=1009388615636",Mississauga,$43K - $93K(Glassdoor Est.),"Statistics, Power BI, Microsoft Excel, Data mining, XML"
1009384872398,Farm Credit Canada,Business Intelligence Analyst (Two positions available),"https://www.glassdoor.ca/job-listing/business-intelligence-analyst-two-positions-available-farm-credit-canada-JV_IC2291416_KO0,53_KE54,72.htm?jl=1009384872398",Regina,$80K - $87K(Glassdoor Est.),"Statistics, Computer science, English, Research, Analysis skills"
1009376056565,BMO Financial Group,Bilingual Servicing Analyst,"https://www.glassdoor.ca/job-listing/bilingual-servicing-analyst-bmo-financial-group-JV_IC2296722_KO0,27_KE28,47.htm?jl=1009376056565",Montreal,$38K - $70K(Employer Est.),"Bilingual, French, Filing, English, Analysis skills"
1009385803016,UniUni (Uni Express Inc.),Data Analyst & BI Specialist,"https://www.glassdoor.ca/job-listing/data-analyst-bi-specialist-uniuni-uni-express-inc-JV_KO0,26_KE27,49.htm?jl=1009385803016",Remote,$70K - $90K(Employer Est.),"Statistics, Business analysis, Data analysis skills, SQL, AWS"
1009326648955,"Portland Tractor, Inc.",Inventory Analyst,"https://www.glassdoor.ca/job-listing/inventory-analyst-portland-tractor-inc-JV_IC2277856_KO0,17_KE18,38.htm?jl=1009326648955",Langley,$60K - $70K(Employer Est.),"Sage, Microsoft Excel, Microsoft Access, Data analysis skills, Microsoft Office"
1009283850900,Dawn InfoTek Inc.,Business Data Analyst,"https://www.glassdoor.ca/job-listing/business-data-analyst-dawn-infotek-inc-JV_IC2281069_KO0,21_KE22,38.htm?jl=1009283850900",Toronto,$65.00 - $75.00Per hour(Employer Est.),"Computer science, Azure, Business analysis, Google Cloud Platform, AWS"
1009384890020,Bell,"Data Analyst, Business Intelligence","https://www.glassdoor.ca/job-listing/data-analyst-business-intelligence-bell-JV_IC2281069_KO0,34_KE35,39.htm?jl=1009384890020",Toronto,$72K - $86K(Glassdoor Est.),"French, Oracle, SAS, Microsoft SQL Server, SQL"
1009220419624,Greenfire Resources Operating Corporation,IT Business Systems Analyst,"https://www.glassdoor.ca/job-listing/it-business-systems-analyst-greenfire-resources-operating-corporation-JV_IC2274645_KO0,27_KE28,69.htm?jl=1009220419624",Fort McMurray,$72K - $82K(Employer Est.),"Oracle, Oil & gas, Business analysis, Microsoft SQL Server, Windows"
1009388406987,owl.co,Part-time Data Quality Analyst (Fraud Investigation),"https://www.glassdoor.ca/job-listing/part-time-data-quality-analyst-fraud-investigation-owl-co-JV_IC2281069_KO0,50_KE51,57.htm?jl=1009388406987",Toronto,$20.00Per hour(Employer Est.),"Research, Natural language processing, Typing, Communication skills"
1009390553968,KeeWee,Sustainability Analyst,"https://www.glassdoor.ca/job-listing/sustainability-analyst-keewee-JV_KO0,22_KE23,29.htm?jl=1009390553968",Remote,,"Microsoft Excel, Oil & gas, Data analysis skills, SQL, Python"
1009382287967,Enbridge,Career Re-Entry - Operations Training Reporting Analyst V,"https://www.glassdoor.ca/job-listing/career-re-entry-operations-training-reporting-analyst-v-enbridge-JV_IC2274961_KO0,55_KE56,64.htm?jl=1009382287967",Edmonton,$56K - $76K(Glassdoor Est.),"Power BI, Data structures, Oil & gas, SQL, Analysis skills"
1009360692355,KF Aerospace,Data Analyst,"https://www.glassdoor.ca/job-listing/data-analyst-kf-aerospace-JV_IC2301696_KO0,12_KE13,25.htm?jl=1009360692355",Kelowna,$77K - $96K(Employer Est.),"Power BI, Data modeling, Microsoft SQL Server, SQL, Analysis skills"
1009385903846,Silver Gold Bull Inc.,Power BI Developer | Data Analyst,"https://www.glassdoor.ca/job-listing/power-bi-developer-data-analyst-silver-gold-bull-inc-JV_IC2275123_KO0,31_KE32,52.htm?jl=1009385903846",Calgary,$65K - $120K(Employer Est.),"Power BI, Microsoft Excel, Magento, E-commerce, SQL"
1009375942937,Radiant Canada,Reporting and Business Intelligence Analyst,"https://www.glassdoor.ca/job-listing/reporting-and-business-intelligence-analyst-radiant-canada-JV_IC2280741_KO0,43_KE44,58.htm?jl=1009375942937",Mississauga,$65K - $77K(Glassdoor Est.),"Power BI, Data modeling, Microsoft Excel, Data mining, Business intelligence"
1009352469131,Klue,Data Analyst Intern,"https://www.glassdoor.ca/job-listing/data-analyst-intern-klue-JV_IC2278756_KO0,19_KE20,24.htm?jl=1009352469131",Vancouver,$44K - $45K(Employer Est.),"Microsoft Excel, Python"
1009245103890,Prodigy Education,Game Data Analyst,"https://www.glassdoor.ca/job-listing/game-data-analyst-prodigy-education-JV_IC4037633_KO0,17_KE18,35.htm?jl=1009245103890",Midtown Toronto,$89K - $111K(Glassdoor Est.),"Data analysis skills, English, SQL, Analysis skills, Communication skills"
1009373330463,Birchwood,Data Analyst,"https://www.glassdoor.ca/job-listing/data-analyst-birchwood-JV_IC2286709_KO0,12_KE13,22.htm?jl=1009373330463",Winnipeg,$52K - $74K(Glassdoor Est.),"Power BI, Microsoft Excel, Data analysis skills, Disaster recovery, Microsoft SQL Server"
1009384635336,Sri Technosoft Solutions,Data Analyst,"https://www.glassdoor.ca/job-listing/data-analyst-sri-technosoft-solutions-JV_IC2274961_KO0,12_KE13,37.htm?jl=1009384635336",Edmonton,,"Power BI, Business intelligence, Business analysis, Data analysis skills, Tableau"
1009379174554,American Iron and Metal,Data analyst intern,"https://www.glassdoor.ca/job-listing/data-analyst-intern-american-iron-and-metal-JV_IC2296722_KO0,19_KE20,43.htm?jl=1009379174554",Montreal,,"Microsoft Excel, Microsoft Access, Maximo, Analysis skills, Communication skills"
1009386429508,BC Public Service,RES O 21R - Data Analyst,"https://www.glassdoor.ca/job-listing/res-o-21r-data-analyst-bc-public-service-JV_IC2278200_KO0,22_KE23,40.htm?jl=1009386429508",Burnaby,$70K - $79K(Employer Est.),"Computer science, R, SQL, Python"
1005749936359,AXIS Database Marketing,DEVELOPER / DATA ANALYST,"https://www.glassdoor.ca/job-listing/developer-data-analyst-axis-database-marketing-JV_IC2280741_KO0,22_KE23,46.htm?jl=1005749936359",Mississauga,$43K - $93K(Glassdoor Est.),"Microsoft Word, Microsoft Excel, Microsoft Access, Visual Basic, Database development"
1009385390503,CHEO,"Data Analyst, BORN Ontario, Temporary Full-Time (1.0)","https://www.glassdoor.ca/job-listing/data-analyst-born-ontario-temporary-full-time-10-cheo-JV_IC2286068_KO0,48_KE49,53.htm?jl=1009385390503",Ottawa,$35.04 - $43.00Â Per hour(Employer Est.),"Bilingual, French, Statistical software, Computer science, Microsoft Excel"
1009373073749,Cabela's,Data Analyst,"https://www.glassdoor.ca/job-listing/data-analyst-cabela-s-JV_IC2286709_KO0,12_KE13,21.htm?jl=1009373073749",Winnipeg,$58K(Employer Est.),"Microsoft Word, Power BI, Microsoft Excel, Microsoft Outlook, Visual Basic"
1009391002308,CAE,C-GE-916 â€“ Data Analyst,"https://www.glassdoor.ca/job-listing/c-ge-916-data-analyst-cae-JV_IC2297040_KO0,21_KE22,25.htm?jl=1009391002308",Saint-Laurent,$81K - $91K(Glassdoor Est.),"Power BI, Confluence, Communication skills"
1009386194989,The Mustard Seed Society,Quantitative Data Analyst,"https://www.glassdoor.ca/job-listing/quantitative-data-analyst-the-mustard-seed-society-JV_IC2275123_KO0,25_KE26,50.htm?jl=1009386194989",Calgary,$60K - $95K(Glassdoor Est.),"Statistics, Power BI, Microsoft Excel, Microsoft Outlook, Business intelligence"
1009308668249,Groupe Leclerc,CATEGORY ANALYST,"https://www.glassdoor.ca/job-listing/category-analyst-groupe-leclerc-JV_KO0,16_KE17,31.htm?jl=1009308668249",Canada,,"Bilingual, French, Sales, Retail Link, Nielsen"
1009392556970,"Rothmans, Benson & Hedges Inc","Business Intelligence Analyst Toronto, Canada Commercial","https://www.glassdoor.ca/job-listing/business-intelligence-analyst-toronto-canada-commercial-rothmans-benson-hedges-inc-JV_IC2281069_KO0,55_KE56,82.htm?jl=1009392556970",Toronto,$82K - $87K(Employer Est.),"Computer science, Power BI, Microsoft Excel, Salesforce, Databases"
1009380911063,Mitsubishi Electric Sales Canada Inc.,Procurement Data Analyst,"https://www.glassdoor.ca/job-listing/procurement-data-analyst-mitsubishi-electric-sales-canada-inc-JV_IC2280736_KO0,24_KE25,61.htm?jl=1009380911063",Markham,$48K - $80K(Glassdoor Est.),"Microsoft Powerpoint, Sourcing, Power BI, Microsoft Excel, Procurement"
1009330302020,Trisura Guarantee Insurance Company,Data Analyst and BI Developer - Toronto (Insurance),"https://www.glassdoor.ca/job-listing/data-analyst-and-bi-developer-toronto-insurance-trisura-guarantee-insurance-company-JV_IC2281069_KO0,47_KE48,83.htm?jl=1009330302020",Toronto,$65K - $85K(Glassdoor Est.),"Power BI, Data modeling, SSRS, Databases, Database design"
1009390291897,Appcast,Data Analyst - Product,"https://www.glassdoor.ca/job-listing/data-analyst-product-appcast-JV_IC2293870_KO0,20_KE21,28.htm?jl=1009390291897",Fredericton,$55K - $66K(Glassdoor Est.),"Statistics, Microsoft Excel, Data analysis skills, Tableau, SQL"
1009385458472,TripNinja,Business Analyst,"https://www.glassdoor.ca/job-listing/business-analyst-tripninja-JV_KO0,16_KE17,26.htm?jl=1009385458472",Remote,$80K - $90K(Employer Est.),"Power BI, SQL, AWS, Analysis skills, Presentation skills"
1009386286756,Fraser Health,Data Analyst,"https://www.glassdoor.ca/job-listing/data-analyst-fraser-health-JV_IC4033126_KO0,12_KE13,26.htm?jl=1009386286756",Surrey,$38.12 - $54.80Â Per hour(Employer Est.),"Statistical software, Power BI, Visual Basic, SAS, R"
1009386938507,The City of Vancouver,Data Analyst (Street Operations),"https://www.glassdoor.ca/job-listing/data-analyst-street-operations-the-city-of-vancouver-JV_IC2278756_KO0,30_KE31,52.htm?jl=1009386938507",Vancouver,$42.04 - $49.65Â Per hour(Employer Est.),"Power BI, Microsoft Excel, Data analysis skills, SQL, Analysis skills"
1009377918082,Allied,"Analyst, Data Integrity","https://www.glassdoor.ca/job-listing/analyst-data-integrity-allied-JV_IC2281069_KO0,22_KE23,29.htm?jl=1009377918082",Toronto,$70K - $95K(Glassdoor Est.),"French, Power BI, Microsoft Excel, ERP systems, Yardi"
1009299012624,Intelligent Hospitality,Junior Business Support Analyst,"https://www.glassdoor.ca/job-listing/junior-business-support-analyst-intelligent-hospitality-JV_KO0,31_KE32,55.htm?jl=1009299012624",Remote,$40K - $50K(Employer Est.),Analytics
1009384846696,Scene+,Senior Data Analyst,"https://www.glassdoor.ca/job-listing/senior-data-analyst-scene-JV_IC2281069_KO0,19_KE20,25.htm?jl=1009384846696",Toronto,$43K - $93K(Glassdoor Est.),"Tableau, SQL, Presentation skills, Machine learning, Communication skills"
1009392295456,Sander Geophysics Limited,Geophysicist/Data Analyst,"https://www.glassdoor.ca/job-listing/geophysicist-data-analyst-sander-geophysics-limited-JV_IC2286068_KO0,25_KE26,51.htm?jl=1009392295456",Ottawa,,Computer skills
1009372691773,Saint Laurent Consulting,Business Analyst Position (Remote),"https://www.glassdoor.ca/job-listing/business-analyst-position-remote-saint-laurent-consulting-JV_KO0,32_KE33,57.htm?jl=1009372691773",Remote,,"Power BI, Microsoft Excel, SAP, Supply chain, Analysis skills"
1009348838797,Runnymede Healthcare Centre,Data Analyst,"https://www.glassdoor.ca/job-listing/data-analyst-runnymede-healthcare-centre-JV_IC2281069_KO0,12_KE13,40.htm?jl=1009348838797",Toronto,$65K - $75K(Glassdoor Est.),"Microsoft Windows Server, Microsoft Powerpoint, Microsoft Word, Adobe Photoshop, Microsoft Excel"
1009387164187,PartnerRe,"Business Data Analyst, Retro Admin","https://www.glassdoor.ca/job-listing/business-data-analyst-retro-admin-partnerre-JV_IC2281069_KO0,33_KE34,43.htm?jl=1009387164187",Toronto,,"French, Alteryx, Microsoft Office, SQL, Quality assurance"
1009378012361,Leavitt Machinery Canada Inc.,Inventory Data Analyst,"https://www.glassdoor.ca/job-listing/inventory-data-analyst-leavitt-machinery-canada-inc-JV_IC3708260_KO0,22_KE23,51.htm?jl=1009378012361",Coquitlam,$50K - $70K(Employer Est.),"Power BI, Microsoft Excel, ERP systems, Tableau, SQL"
1008900707149,"Railserve, Inc.",Sr. Data Analyst,"https://www.glassdoor.ca/job-listing/sr-data-analyst-railserve-inc-JV_IC2274961_KO0,15_KE16,29.htm?jl=1008900707149",Edmonton,$85K(Employer Est.),"Computer science, Power BI, R, Data analysis skills, Tableau"
1009205424333,Belron Canada,"Business Analyst, Business Intelligence (BI) - Belron Canada","https://www.glassdoor.ca/job-listing/business-analyst-business-intelligence-bi-belron-canada-belron-canada-JV_IC2296722_KO0,55_KE56,69.htm?jl=1009205424333",Montreal,$84K - $90K(Glassdoor Est.),"Bilingual, French, Power BI, Azure, Business intelligence"
1009380822993,Aecon Group,Data & Systems Analyst,"https://www.glassdoor.ca/job-listing/data-systems-analyst-aecon-group-JV_IC2281069_KO0,20_KE21,32.htm?jl=1009380822993",Toronto,$69K - $80K(Glassdoor Est.),"Power BI, Microsoft Excel, Analysis skills, Data analytics, Organizational skills"
1009293992933,American Tall,Senior Data Analyst,"https://www.glassdoor.ca/job-listing/senior-data-analyst-american-tall-JV_IC2280741_KO0,19_KE20,33.htm?jl=1009293992933",Mississauga,$77K - $97K(Glassdoor Est.),"Pricing, Azure, R, Data analysis skills, Google Cloud Platform"
1009341654677,Jewish Family and Child Service,EDI Data Analyst,"https://www.glassdoor.ca/job-listing/edi-data-analyst-jewish-family-and-child-service-JV_IC2281069_KO0,16_KE17,48.htm?jl=1009341654677",Toronto,$69K - $84K(Employer Est.),"French, Russian, Presentation skills, Data management, Data entry"
1009296322705,Thermo Design Engineering Ltd,Project Controls Analyst,"https://www.glassdoor.ca/job-listing/project-controls-analyst-thermo-design-engineering-ltd-JV_IC2274961_KO0,24_KE25,54.htm?jl=1009296322705",Edmonton,,"Microsoft Powerpoint, Microsoft Word, Cost management, Power BI, Sage"
1009389771243,"Bridgenext, Inc",Data Business Analyst,"https://www.glassdoor.ca/job-listing/data-business-analyst-bridgenext-inc-JV_KO0,21_KE22,36.htm?jl=1009389771243",Canada,,"Power BI, Microsoft Excel, Azure, Business intelligence, Microsoft Office"
1009391165310,Accencis Group,business data analyst,"https://www.glassdoor.ca/job-listing/business-data-analyst-accencis-group-JV_IC2280422_KO0,21_KE22,36.htm?jl=1009391165310",Richmond Hill,$43.50Â Per hour(Employer Est.),"Mandarin, iOS, English, Analysis skills, Project management software"
1009387830694,TransLink,Data Centre Analyst,"https://www.glassdoor.ca/job-listing/data-centre-analyst-translink-JV_IC2278756_KO0,19_KE20,29.htm?jl=1009387830694",Vancouver,$8K - $10K(Employer Est.),"Data center experience, Enterprise architecture, Computer hardware, IT"
1008934978619,BairesDev,Business Development Data Analyst - Remote Work,"https://www.glassdoor.ca/job-listing/business-development-data-analyst-remote-work-bairesdev-JV_IC2275123_KO0,45_KE46,55.htm?jl=1008934978619",Calgary,$60K - $109K(Glassdoor Est.),
1009355570830,University of Saskatchewan,Data Analyst,"https://www.glassdoor.ca/job-listing/data-analyst-university-of-saskatchewan-JV_IC2291672_KO0,12_KE13,39.htm?jl=1009355570830",Saskatoon,$70K - $115K(Employer Est.),"Power BI, Data modeling, Microsoft Excel, Business analysis, Research"
1009348599182,Kenaidan Contracting Ltd,Data Analyst - KENWAVE SOLUTIONS INC.,"https://www.glassdoor.ca/job-listing/data-analyst-kenwave-solutions-inc-kenaidan-contracting-ltd-JV_IC2280741_KO0,34_KE35,59.htm?jl=1009348599182",Mississauga,$64K - $80K(Glassdoor Est.),"Statistics, MATLAB, Signal processing, SQL, Machine learning"
1009317199418,Canadian Nuclear Laboratories,Data Analyst,"https://www.glassdoor.ca/job-listing/data-analyst-canadian-nuclear-laboratories-JV_IC2281473_KO0,12_KE13,42.htm?jl=1009317199418",Port Hope,$55K - $71K(Glassdoor Est.),"ArcGIS, Microsoft Excel, SQL, Database design, Presentation skills"
1009391957878,Binance,Binance Accelerator Program - Data Analyst (Risk),"https://www.glassdoor.ca/job-listing/binance-accelerator-program-data-analyst-risk-binance-JV_KO0,45_KE46,53.htm?jl=1009391957878",Remote,,"Bilingual, Mandarin, Data analysis skills, English, SQL"
1009336385388,CAPREIT,Data Analyst,"https://www.glassdoor.ca/job-listing/data-analyst-capreit-JV_IC2281069_KO0,12_KE13,20.htm?jl=1009336385388",Toronto,,"Jira, Power BI, Microsoft Excel, Data structures, Yardi"
1009390919824,FleetOptics Inc,Continuous Improvement/Business Analyst,"https://www.glassdoor.ca/job-listing/continuous-improvement-business-analyst-fleetoptics-inc-JV_IC2280741_KO0,39_KE40,55.htm?jl=1009390919824",Mississauga,$60K - $90K(Glassdoor Est.),"French, Power BI, Microsoft Excel, Logistics, Process improvement"
1009391698120,DLL,Business Analyst/Quality Assurance Analyst,"https://www.glassdoor.ca/job-listing/business-analyst-quality-assurance-analyst-dll-JV_IC2284969_KO0,42_KE43,46.htm?jl=1009391698120",Burlington,$76K - $114K(Employer Est.),"Jira, Microsoft Word, SAFe, Microsoft Excel, Microsoft Outlook"
1009353863389,"Amazon Canada Fulfillment Services, ULC.",ICQA Data Analyst,"https://www.glassdoor.ca/job-listing/icqa-data-analyst-amazon-canada-fulfillment-services-ulc-JV_IC2283163_KO0,17_KE18,56.htm?jl=1009353863389",Cambridge,$49K - $78K(Glassdoor Est.),"Microsoft Excel, Data mining, Microsoft Office, Project management"
1009377906006,City of Markham,Infrastructure Data Analyst,"https://www.glassdoor.ca/job-listing/infrastructure-data-analyst-city-of-markham-JV_IC2280736_KO0,27_KE28,43.htm?jl=1009377906006",Markham,$77K - $87K(Employer Est.),"ArcGIS, AutoCAD, Microsoft Excel, Analysis skills, Pivot tables"
1009359753353,Clutch Technologies Inc.,Senior Data Analyst,"https://www.glassdoor.ca/job-listing/senior-data-analyst-clutch-technologies-inc-JV_IC2285483_KO0,19_KE20,43.htm?jl=1009359753353",Etobicoke,$61K - $100K(Glassdoor Est.),"Pricing, Tableau, SQL, Data visualization, Communication skills"
1009378811272,Canadian Cannabis Exchange Ltd.,Summer/Fall Co-op- Analyst,"https://www.glassdoor.ca/job-listing/summer-fall-co-op-analyst-canadian-cannabis-exchange-ltd-JV_IC2275123_KO0,25_KE26,56.htm?jl=1009378811272",Calgary,$16.64 - $23.67Â Per hour(Employer Est.),"Microsoft Office, Data analytics, Computer skills, Communication skills, Time management"
1009369009900,Value Partners Investments,Data Analyst,"https://www.glassdoor.ca/job-listing/data-analyst-value-partners-investments-JV_IC2286709_KO0,12_KE13,39.htm?jl=1009369009900",Winnipeg,$42K - $69K(Glassdoor Est.),"Power BI, R, Tableau, SQL, Scripting"
1009385938846,University of Toronto,Data and Business Intelligence Analyst,"https://www.glassdoor.ca/job-listing/data-and-business-intelligence-analyst-university-of-toronto-JV_IC2281069_KO0,38_KE39,60.htm?jl=1009385938846",Toronto,$85K - $93K(Glassdoor Est.),"Power BI, Microsoft Excel, Business intelligence, Data analysis skills, Microsoft SQL Server"
1009362311495,CarltonOne,Business Analyst - Hybrid,"https://www.glassdoor.ca/job-listing/business-analyst-hybrid-carltonone-JV_IC2280736_KO0,23_KE24,34.htm?jl=1009362311495",Markham,$70K - $80K(Employer Est.),"Supply chain, Process improvement, NetSuite, Software development, Web services"
1009384590526,eHealth Saskatchewan,Information Analyst - Data Quality,"https://www.glassdoor.ca/job-listing/information-analyst-data-quality-ehealth-saskatchewan-JV_IC2291416_KO0,32_KE33,53.htm?jl=1009384590526",Regina,$35.65 - $43.40Â Per hour(Employer Est.),"Power BI, Data analysis skills, Microsoft Office, Databases, Change management"
1009361690561,FlightHub,Data Analyst / Analyste de donnÃ©es,"https://www.glassdoor.ca/job-listing/data-analyst-analyste-de-donnÃ©es-flighthub-JV_IC2296722_KO0,32_KE33,42.htm?jl=1009361690561",Montreal,,"Statistical software, Microsoft Excel, Sales, Customer service, SQL"
1009386037511,Zortech Solutions,Business System Analyst -Data Engineer,"https://www.glassdoor.ca/job-listing/business-system-analyst-data-engineer-zortech-solutions-JV_IC2281069_KO0,37_KE38,55.htm?jl=1009386037511",Toronto,$120K - $130K(Employer Est.),"Oracle, SQL, Data warehouse, Python, Hadoop"
1009376408012,City of Calgary,Supply Chain Data Analyst,"https://www.glassdoor.ca/job-listing/supply-chain-data-analyst-city-of-calgary-JV_IC2275123_KO0,25_KE26,41.htm?jl=1009376408012",Calgary,$41.28 - $55.18Â Per hour(Employer Est.),"Microsoft Powerpoint, Microsoft Word, Statistics, Computer science, Power BI"
1009373333315,Scotiabank,Data Analyst with Python and ETL,"https://www.glassdoor.ca/job-listing/data-analyst-with-python-and-etl-scotiabank-JV_IC2281069_KO0,32_KE33,43.htm?jl=1009373333315",Toronto,$70K - $93K(Glassdoor Est.),"Computer science, Elasticsearch, Kubernetes, XML, Data analysis skills"
1009245195379,Imperial Dade,Senior System Business Analyst,"https://www.glassdoor.ca/job-listing/senior-system-business-analyst-imperial-dade-JV_IC2297040_KO0,30_KE31,44.htm?jl=1009245195379",Saint-Laurent,$80K(Glassdoor Est.),"Bilingual, French, Microsoft Excel, ERP systems, English"
1009371492197,Atlantis IT group,"Data System Analyst (need -Snowflake, Hadoop, ETL) @ Markham - Hybrid - long Term","https://www.glassdoor.ca/job-listing/data-system-analyst-need-snowflake-hadoop-etl-markham-hybrid-long-term-atlantis-it-group-JV_IC2281069_KO0,70_KE71,88.htm?jl=1009371492197",Toronto,$56K - $100K(Glassdoor Est.),"Performance tuning, Computer science, Oracle, XML, SAS"
1009259944404,CMC Ã‰lectronique,Engineering Project Data Analyst,"https://www.glassdoor.ca/job-listing/engineering-project-data-analyst-cmc-Ã©lectronique-JV_IC2296722_KO0,32_KE33,49.htm?jl=1009259944404",Montreal,$69K - $80K(Glassdoor Est.),"Jira, Power BI, Microsoft Excel, Primavera, Tableau"
